conv number,total A load,total B load,total D load,D from dram, ,A size (MB),B size (MB), ,reuse A,reuse B, ,inner tile A size,inner tile B size,tile A outer loop factor,tile B outer loop factor, ,number of tiles,load per tile,ideal runtime,ideal L2 BW usage,ideal DRAM BW usage,total memory transaction,from dram, ,1 core compute,1 core memory,1 core prediction, ,2 core compute,2 core memory,2 core prediction, ,4 core compute,4 core memory,4 core prediction, ,8 core compute,8 core memory,8 core prediction, , ,1 core mem/compute,2 core mem/compute,4 core mem/compute,8 core mem/compute, ,1 core dram bw predict,2 core dram bw predict,4 core dram bw predict,8 core dram bw predict
10,50176,50176,50176, ,250880.0,175616.0,137984.0,119168.0,100352, ,0.4,0.5714285714285714,0.7272727272727273,0.8421052631578947
11,50176,50176,50176, ,250880.0,175616.0,137984.0,119168.0,100352, ,0.4,0.5714285714285714,0.7272727272727273,0.8421052631578947
12,50176,50176,50176, ,250880.0,175616.0,137984.0,119168.0,100352, ,0.4,0.5714285714285714,0.7272727272727273,0.8421052631578947
13,50176,50176,50176, ,250880.0,175616.0,137984.0,119168.0,100352, ,0.4,0.5714285714285714,0.7272727272727273,0.8421052631578947
14,100352,100352,100352, ,602112.0,451584.0,376320.0,338688.0,301056, ,0.5,0.6666666666666666,0.8,0.8888888888888888
15,100352,100352,100352, ,602112.0,451584.0,376320.0,338688.0,301056, ,0.5,0.6666666666666666,0.8,0.8888888888888888
16,100352,100352,100352, ,602112.0,451584.0,376320.0,338688.0,301056, ,0.5,0.6666666666666666,0.8,0.8888888888888888
 
pool number,stream (total) load,stream (total) store, ,1 core prediction,2 core prediction,4 core prediction,8 core prediction
 
total cycle prediction,130897635.5,67958081.5,36508639.75,21020219.375
